order_id,source_file,Status Pesanan,status_kelompok,Opsi Pengiriman,Metode Pembayaran,Kota/Kabupaten,Provinsi,waktu_pesanan,periode_file,periode_analisis,sumber_periode,alasan_pembatalan_analisis,total_pembayaran_rp,berat_pesanan_gr,jumlah_baris_item,jumlah_item_tercatat,memiliki_baris_identik,retur_tidak_diketahui,jumlah_retur,waktu_pesanan_tidak_tersedia,jumlah_kategori,kategori_dalam_pesanan,diskon_nilai_asli_bervariasi,diskon_nilai_asli,ongkir_pembeli_nilai_asli_bervariasi,ongkir_pembeli_nilai_asli,subsidi_ongkir_nilai_asli_bervariasi,subsidi_ongkir_nilai_asli,estimasi_ongkir_nilai_asli_bervariasi,estimasi_ongkir_nilai_asli,skala_ongkir_diskon_terverifikasi,pembayaran_nol_nonbatal,outlier_total_pembayaran_rp,outlier_jumlah_item_tercatat,outlier_berat_pesanan_gr
ORD_0000070,AprilSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA BEKASI,JAWA BARAT,2024-04-11 15:24:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),29912,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,8.0,False,0.0,False,8.0,False,False,False,False,False
ORD_0000071,AprilSales2024_public.xlsx,Batal,Batal,Reguler (Cashless)-SPX Standard,Online Payment,KOTA BEKASI,JAWA BARAT,2024-04-11 17:42:00,2024-04,2024-04-01,2024-04,Dibatalkan secara otomatis oleh sistem. Alasan: Penjual gagal mengirimkan pesanan tepat waktu,0,300,1,1,False,False,0,False,1,Other,False,0.0,False,0.0,False,0.0,False,9.5,False,False,False,False,False
ORD_0000072,AprilSales2024_public.xlsx,Batal,Batal,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KAB. BANJARNEGARA,JAWA TENGAH,2024-04-11 18:29:00,2024-04,2024-04-01,2024-04,Dibatalkan secara otomatis oleh sistem. Alasan: Pengiriman gagal,0,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,0.0,False,0.0,False,20.5,False,False,False,False,False
ORD_0000073,AprilSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA JAKARTA TIMUR,DKI JAKARTA,2024-04-11 23:43:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),45200,1000,2,2,True,False,0,False,1,Celengan,False,0.0,False,8.0,False,0.0,False,8.0,False,False,False,False,False
ORD_0000074,AprilSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,Saldo ShopeePay,KOTA BEKASI,JAWA BARAT,2024-04-12 04:56:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),48600,1000,1,2,False,False,0,False,1,Celengan,False,0.0,False,8.0,False,0.0,False,8.0,False,False,False,False,False
ORD_0000075,AprilSales2024_public.xlsx,Batal,Batal,Kargo-JNE Trucking (JTR),Online Payment,KOTA SURABAYA,JAWA TIMUR,2024-04-12 05:44:00,2024-04,2024-04-01,2024-04,Dibatalkan oleh Pembeli. Alasan: Need to change delivery address,0,8145,12,22,True,False,0,False,11,Aksesoris ID Card | Bangku / Kursi Kecil | Botol / Gelas / Mug | Mangkok Sambal / Saus | Nampan / Tray | Peralatan Makan | Perlengkapan Packing | Plastik / Wadah Plastik | Saringan / Strainer | Talenan | Toples / Sealware,False,0.0,False,0.0,False,0.0,False,39.9,False,False,False,True,True
ORD_0000076,AprilSales2024_public.xlsx,Batal,Batal,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA SERANG,BANTEN,2024-04-12 09:30:00,2024-04,2024-04-01,2024-04,Dibatalkan oleh Pembeli. Alasan: Need to change delivery address,0,1200,3,6,True,False,0,False,1,Mangkok Sambal / Saus,False,0.0,False,0.0,False,0.0,False,7.5,False,False,False,True,False
ORD_0000077,AprilSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. LEBAK,BANTEN,2024-04-12 09:32:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),94600,1200,3,6,True,False,0,False,1,Mangkok Sambal / Saus,False,0.0,False,0.0,False,13.0,False,13.0,False,False,True,True,False
ORD_0000078,AprilSales2024_public.xlsx,Batal,Batal,Agen SPX Express,COD (Bayar di Tempat),KOTA MAKASSAR,SULAWESI SELATAN,2024-04-12 12:45:00,2024-04,2024-04-01,2024-04,Dibatalkan oleh Pembeli. Alasan: Need to change delivery address,0,300,1,1,False,False,0,False,1,Keranjang,False,0.0,False,0.0,False,0.0,False,22.0,False,False,False,False,False
ORD_0000079,AprilSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,Kartu Kredit/Debit,KAB. BEKASI,JAWA BARAT,2024-04-12 13:04:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),45800,1000,2,2,True,False,0,False,1,Celengan,False,0.0,False,8.0,False,0.0,False,8.0,False,False,False,False,False
ORD_0000080,AprilSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,Saldo ShopeePay,KAB. DELI SERDANG,SUMATERA UTARA,2024-04-12 14:08:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),38300,1000,2,2,True,False,0,False,1,Celengan,False,0.0,False,0.0,False,36.0,False,36.0,False,False,False,False,False
ORD_0000081,AprilSales2024_public.xlsx,Batal,Batal,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA TANGERANG SELATAN,BANTEN,2024-04-12 15:42:00,2024-04,2024-04-01,2024-04,Dibatalkan oleh Pembeli. Alasan: Need to change delivery address,0,200,1,1,False,False,0,False,1,Mangkok Sambal / Saus,False,0.0,False,0.0,False,0.0,False,8.0,False,False,False,False,False
ORD_0000082,AprilSales2024_public.xlsx,Selesai,Selesai,Reguler (Cashless)-SPX Standard,Kartu Kredit/Debit,KAB. LUMAJANG,JAWA TIMUR,2024-04-12 16:15:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),83283,1200,1,6,False,False,0,False,1,Mangkok Sambal / Saus,False,0.0,False,0.0,False,19.0,False,19.0,False,False,False,True,False
ORD_0000083,AprilSales2024_public.xlsx,Selesai,Selesai,Reguler (Cashless)-SPX Standard,Saldo ShopeePay,KOTA TANGERANG,BANTEN,2024-04-12 17:49:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),17674,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,0.0,False,9.5,False,9.5,False,False,False,False,False
ORD_0000084,AprilSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,Saldo ShopeePay,KOTA TANGERANG SELATAN,BANTEN,2024-04-12 18:13:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),28800,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,8.0,False,0.0,False,8.0,False,False,False,False,False
ORD_0000085,AprilSales2024_public.xlsx,Selesai,Selesai,Reguler (Cashless)-SPX Standard,Saldo ShopeePay,KOTA TANGERANG,BANTEN,2024-04-12 18:16:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),20800,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,0.0,False,9.5,False,9.5,False,False,False,False,False
ORD_0000086,AprilSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. SUBANG,JAWA BARAT,2024-04-12 20:44:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),237278,5000,1,25,False,False,0,False,1,Nampan / Tray,False,0.0,False,65.0,False,20.0,False,85.0,False,False,True,True,True
ORD_0000087,AprilSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,Saldo ShopeePay,KOTA JAKARTA TIMUR,DKI JAKARTA,2024-04-12 20:45:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),25050,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,8.0,False,0.0,False,8.0,False,False,False,False,False
ORD_0000088,AprilSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. BANDUNG,JAWA BARAT,2024-04-12 21:23:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),30952,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,9.0,False,0.0,False,9.0,False,False,False,False,False
ORD_0000089,AprilSales2024_public.xlsx,Selesai,Selesai,Reguler (Cashless)-SPX Standard,SPayLater,KOTA BEKASI,JAWA BARAT,2024-04-13 02:53:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),28270,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,9.5,False,0.0,False,9.5,False,False,False,False,False
ORD_0000090,AprilSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA JAKARTA BARAT,DKI JAKARTA,2024-04-13 04:30:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),29912,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,8.0,False,0.0,False,8.0,False,False,False,False,False
ORD_0000091,AprilSales2024_public.xlsx,Batal,Batal,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. LAMONGAN,JAWA TIMUR,2024-04-13 07:11:00,2024-04,2024-04-01,2024-04,Dibatalkan oleh Pembeli. Alasan: Lainnya/ berubah pikiran,0,300,1,1,False,False,0,False,1,Peralatan Kamar Mandi,False,0.0,False,0.0,False,0.0,False,20.0,False,False,False,False,False
ORD_0000092,AprilSales2024_public.xlsx,Batal,Batal,Kargo-JNE Trucking (JTR),Saldo ShopeePay,KOTA SURABAYA,JAWA TIMUR,2024-04-13 07:30:00,2024-04,2024-04-01,2024-04,Dibatalkan oleh Pembeli. Alasan: Need to change delivery address,0,8010,11,18,True,False,0,False,9,Bangku / Kursi Kecil | Botol / Gelas / Mug | Nampan / Tray | Peralatan Makan | Perlengkapan Packing | Plastik / Wadah Plastik | Saringan / Strainer | Talenan | Toples / Sealware,False,0.0,False,0.0,False,0.0,False,39.9,False,False,False,True,True
ORD_0000093,AprilSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,SeaBank Bayar Instan,KOTA JAKARTA SELATAN,DKI JAKARTA,2024-04-13 07:39:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),81881,2600,3,5,False,False,0,False,2,Celengan | Other,False,0.0,False,4.0,False,20.0,False,24.0,False,False,False,True,True
ORD_0000094,AprilSales2024_public.xlsx,Selesai,Selesai,Instant (Versi Lama)-GrabExpress Instant (Versi Lama),Online Payment,KOTA TANGERANG,BANTEN,2024-04-13 08:08:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),102000,7000,1,1,False,False,0,False,1,Other,False,0.0,False,0.0,False,20.0,False,20.0,False,False,True,False,True
ORD_0000095,AprilSales2024_public.xlsx,Batal,Batal,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. BOGOR,JAWA BARAT,2024-04-13 08:15:00,2024-04,2024-04-01,2024-04,Dibatalkan oleh Pembeli. Alasan: Ubah Pesanan yang Ada,0,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,0.0,False,0.0,False,8.0,False,False,False,False,False
ORD_0000096,AprilSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. BEKASI,JAWA BARAT,2024-04-13 10:15:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),30120,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,8.0,False,0.0,False,8.0,False,False,False,False,False
ORD_0000097,AprilSales2024_public.xlsx,Selesai,Selesai,Same Day-SPX Sameday,Saldo ShopeePay,KOTA TANGERANG,BANTEN,2024-04-13 11:27:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),123752,3000,3,6,True,False,0,False,1,Celengan,False,0.0,False,17.5,False,0.0,False,17.5,False,False,True,True,True
ORD_0000098,AprilSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. BOGOR,JAWA BARAT,2024-04-13 13:11:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),44472,1000,1,2,False,False,0,False,1,Celengan,False,0.0,False,8.0,False,0.0,False,8.0,False,False,False,False,False
ORD_0000099,AprilSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,SPayLater,KOTA CIMAHI,JAWA BARAT,2024-04-13 13:42:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),68660,1500,3,3,True,False,0,False,1,Celengan,False,0.0,False,18.0,False,0.0,False,18.0,False,False,False,False,False
ORD_0000100,AprilSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. GARUT,JAWA BARAT,2024-04-13 18:08:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),35216,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,16.0,False,0.0,False,16.0,False,False,False,False,False
ORD_0000101,AprilSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,Saldo ShopeePay,KAB. KARAWANG,JAWA BARAT,2024-04-13 19:51:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),20800,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,0.0,False,10.0,False,10.0,False,False,False,False,False
ORD_0000102,AprilSales2024_public.xlsx,Selesai,Selesai,Reguler (Cashless)-JNE Reguler,Saldo ShopeePay,KOTA JAKARTA BARAT,DKI JAKARTA,2024-04-13 22:13:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),28090,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,10.0,False,0.0,False,10.0,False,False,False,False,False
ORD_0000103,AprilSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,SPayLater,KOTA SEMARANG,JAWA TENGAH,2024-04-13 22:36:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),25543,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,4.5,False,10.0,False,14.5,False,False,False,False,False
ORD_0000104,AprilSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,SPayLater,KAB. KAUR,BENGKULU,2024-04-13 23:03:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),119372,1300,3,6,False,False,0,False,3,Mangkok Sambal / Saus | Other | Tempat Sampah,False,0.0,False,37.3,False,0.0,False,37.3,False,False,True,True,False
ORD_0000105,AprilSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. SEMARANG,JAWA TENGAH,2024-04-14 01:37:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),55080,400,1,2,False,False,0,False,1,Mangkok Sambal / Saus,False,0.0,False,22.0,False,0.0,False,22.0,False,False,False,False,False
ORD_0000106,AprilSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. TANGERANG,BANTEN,2024-04-14 05:57:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),29912,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,8.0,False,0.0,False,8.0,False,False,False,False,False
ORD_0000107,AprilSales2024_public.xlsx,Selesai,Selesai,Same Day-SPX Sameday,Online Payment,KOTA TANGERANG,BANTEN,2024-04-14 09:14:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),57500,2100,2,3,False,False,0,False,2,Nampan / Tray | Plastik / Wadah Plastik,False,0.0,False,17.5,False,0.0,False,17.5,False,False,False,False,False
ORD_0000108,AprilSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,Saldo ShopeePay,KAB. BOGOR,JAWA BARAT,2024-04-14 09:37:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),25000,600,1,1,False,False,0,False,1,Lunch Box / Rantang,False,0.0,False,8.0,False,0.0,False,8.0,False,False,False,False,False
ORD_0000109,AprilSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. TEBO,JAMBI,2024-04-14 11:37:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),110408,1200,3,6,True,False,0,False,1,Mangkok Sambal / Saus,False,0.0,False,15.2,False,20.0,False,35.2,False,False,True,True,False
ORD_0000110,AprilSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA JAKARTA SELATAN,DKI JAKARTA,2024-04-14 12:17:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),26896,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,8.0,False,0.0,False,8.0,False,False,False,False,False
ORD_0000111,AprilSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA JAKARTA UTARA,DKI JAKARTA,2024-04-14 13:47:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),26520,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,8.0,False,0.0,False,8.0,False,False,False,False,False
ORD_0000112,AprilSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. PANDEGLANG,BANTEN,2024-04-14 14:01:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),29900,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,13.0,False,0.0,False,13.0,False,False,False,False,False
ORD_0000113,AprilSales2024_public.xlsx,Selesai,Selesai,Reguler (Cashless)-SPX Standard,SPayLater,KOTA TANGERANG SELATAN,BANTEN,2024-04-14 15:15:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),20998,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,0.0,False,9.5,False,9.5,False,False,False,False,False
ORD_0000114,AprilSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA TANGERANG SELATAN,BANTEN,2024-04-14 15:33:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),24577,100,1,1,False,False,0,False,1,Other,False,0.0,False,8.0,False,0.0,False,8.0,False,False,False,False,False
ORD_0000115,AprilSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,Saldo ShopeePay,KOTA TANGERANG,BANTEN,2024-04-14 15:33:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),28800,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,8.0,False,0.0,False,8.0,False,False,False,False,False
ORD_0000116,AprilSales2024_public.xlsx,Batal,Batal,Hemat Kargo,Online Payment,KOTA DEPOK,JAWA BARAT,2024-04-14 16:14:00,2024-04,2024-04-01,2024-04,Dibatalkan oleh Pembeli. Alasan: Perlu mengubah alamat pengiriman,0,1000,1,2,False,False,0,False,1,Celengan,False,0.0,False,0.0,False,0.0,False,8.0,False,False,False,False,False
ORD_0000117,AprilSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,Saldo ShopeePay,KOTA BEKASI,JAWA BARAT,2024-04-14 17:06:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),32000,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,8.0,False,0.0,False,8.0,False,False,False,False,False
ORD_0000118,AprilSales2024_public.xlsx,Selesai,Selesai,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KAB. TANGERANG,BANTEN,2024-04-14 17:43:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),36152,1000,1,2,False,False,0,False,1,Celengan,False,0.0,False,0.0,False,10.0,False,10.0,False,False,False,False,False
ORD_0000119,AprilSales2024_public.xlsx,Selesai,Selesai,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KAB. KARAWANG,JAWA BARAT,2024-04-14 17:46:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),48284,1000,2,2,True,False,0,False,1,Celengan,False,0.0,False,11.0,False,0.0,False,11.0,False,False,False,False,False
ORD_0000120,AprilSales2024_public.xlsx,Selesai,Selesai,Reguler (Cashless)-J&T Express,COD (Bayar di Tempat),KAB. MERANGIN,JAMBI,2024-04-14 19:28:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),42000,400,1,2,False,False,0,False,1,Mangkok Sambal / Saus,False,0.0,False,11.0,False,40.0,False,51.0,False,False,False,False,False
ORD_0000121,AprilSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA JAKARTA TIMUR,DKI JAKARTA,2024-04-14 20:45:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),26896,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,8.0,False,0.0,False,8.0,False,False,False,False,False
ORD_0000122,AprilSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,Saldo ShopeePay,KOTA TANGERANG SELATAN,BANTEN,2024-04-14 20:53:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),25900,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,8.0,False,0.0,False,8.0,False,False,False,False,False
ORD_0000123,AprilSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. TANGERANG,BANTEN,2024-04-14 22:04:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),19720,500,1,1,False,False,0,False,1,Keranjang,False,0.0,False,8.0,False,0.0,False,8.0,False,False,False,False,False
ORD_0000124,AprilSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. PASAMAN,SUMATERA BARAT,2024-04-14 22:12:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),18576,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,0.0,False,36.6,False,36.6,False,False,False,False,False
ORD_0000125,AprilSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. BEKASI,JAWA BARAT,2024-04-14 22:51:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),23092,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,8.0,False,0.0,False,8.0,False,False,False,False,False
ORD_0000126,AprilSales2024_public.xlsx,Selesai,Selesai,Reguler (Cashless)-SPX Standard,Kartu Kredit/Debit,KOTA MALANG,JAWA TIMUR,2024-04-15 00:34:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),93000,1200,1,6,False,False,0,False,1,Mangkok Sambal / Saus,False,0.0,False,2.0,False,20.0,False,22.0,False,False,True,True,False
ORD_0000127,AprilSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,Saldo ShopeePay,KAB. BOGOR,JAWA BARAT,2024-04-15 05:04:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),28700,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,8.0,False,0.0,False,8.0,False,False,False,False,False
ORD_0000128,AprilSales2024_public.xlsx,Selesai,Selesai,Instant (Versi Lama)-SPX Instant (Versi Lama),Online Payment,KOTA TANGERANG,BANTEN,2024-04-15 07:43:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),84952,1500,3,3,True,False,0,False,1,Celengan,False,0.0,False,36.0,False,0.0,False,36.0,False,False,False,False,False
ORD_0000129,AprilSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. PEMALANG,JAWA TENGAH,2024-04-15 08:11:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),45720,310,2,2,False,False,0,False,2,Peralatan Kamar Mandi | Perlengkapan Packing,False,0.0,False,22.0,False,0.0,False,22.0,False,False,False,False,False
ORD_0000130,AprilSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA BANDUNG,JAWA BARAT,2024-04-15 09:02:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),29080,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,10.0,False,0.0,False,10.0,False,False,False,False,False
ORD_0000131,AprilSales2024_public.xlsx,Selesai,Selesai,Kargo-J&T Cargo,Saldo ShopeePay,KAB. KARAWANG,JAWA BARAT,2024-04-15 09:43:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),1141000,30000,1,30,False,False,0,False,1,Perlengkapan Packing,False,0.0,False,0.0,False,75.0,False,75.0,False,False,True,True,True
ORD_0000132,AprilSales2024_public.xlsx,Batal,Batal,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. TANGERANG,BANTEN,2024-04-15 10:01:00,2024-04,2024-04-01,2024-04,Dibatalkan oleh Pembeli. Alasan: Lainnya/ berubah pikiran,0,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,0.0,False,0.0,False,8.0,False,False,False,False,False
ORD_0000133,AprilSales2024_public.xlsx,Selesai,Selesai,Reguler (Cashless)-JNE Reguler,Saldo ShopeePay,KAB. KARAWANG,JAWA BARAT,2024-04-15 16:03:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),57000,600,1,3,False,False,0,False,1,Mangkok Sambal / Saus,False,0.0,False,11.0,False,0.0,False,11.0,False,False,False,False,False
ORD_0000134,AprilSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. BEKASI,JAWA BARAT,2024-04-15 16:27:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),29912,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,8.0,False,0.0,False,8.0,False,False,False,False,False
ORD_0000135,AprilSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,Kartu Kredit/Debit,KOTA JAKARTA SELATAN,DKI JAKARTA,2024-04-15 16:34:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),48600,1000,1,2,False,False,0,False,1,Celengan,False,0.0,False,8.0,False,0.0,False,8.0,False,False,False,False,False
ORD_0000136,AprilSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,Saldo ShopeePay,KOTA JAKARTA TIMUR,DKI JAKARTA,2024-04-15 17:07:00,2024-04,2024-04-01,2024-04,Tidak berlaku (nonbatal),20250,350,2,2,False,False,0,False,2,Aksesoris Mandi | Keranjang,False,0.0,False,8.0,False,0.0,False,8.0,False,False,False,False,False
